gu,year,area_pyeong_bucket,deposit_price_krw,monthly_rent_krw,rent_area_m2,rent_build_year,rent_txn_count,monthly_rent_active_krw,monthly_rent_positive_ratio,sale_price_krw,sale_area_m2,sale_build_year,sale_txn_count
구로구,2021,20.0,273000000.0,0.0,65.54,1987.0,91.0,500000.0,1.0,580000000.0,65.71,1989.0,39.0
구로구,2021,21.0,251000000.0,0.0,69.87,1987.0,60.0,650000.0,1.0,650000000.0,70.31,1987.0,23.0
구로구,2021,22.0,294000000.0,0.0,73.08,1987.0,142.0,500000.0,1.0,797000000.0,73.08,1992.0,39.0
구로구,2021,23.0,250000000.0,0.0,74.93805,2002.5,52.0,405000.0,1.0,550000000.0,74.95,2004.0,34.0
구로구,2021,24.0,400000000.0,0.0,79.97,1994.0,179.0,860000.0,1.0,815000000.0,79.56,1994.0,68.0
구로구,2021,25.0,378000000.0,0.0,83.39,1994.0,179.0,600000.0,1.0,690000000.0,83.595,2001.0,76.0
구로구,2021,26.0,410000000.0,0.0,84.928,2001.0,1630.0,800000.0,1.0,820000000.0,84.93,2001.0,615.0
구로구,2021,27.0,115000000.0,650000.0,89.19,2007.5,6.0,900000.0,1.0,845000000.0,89.675,1991.5,2.0
구로구,2021,28.0,277500000.0,225000.0,91.05,1984.0,12.0,550000.0,1.0,670000000.0,91.05,1984.0,8.0
구로구,2021,29.0,400000000.0,50000.0,95.475,1999.5,8.0,270000.0,1.0,638000000.0,96.3,1997.0,7.0
구로구,2021,30.0,,,,,,,,500000000.0,99.09,1996.0,1.0
구로구,2021,31.0,451500000.0,0.0,101.74,2001.0,35.0,1150000.0,1.0,945000000.0,102.6,2010.0,18.0
구로구,2021,32.0,420000000.0,0.0,105.45,2008.5,14.0,1650000.0,1.0,1040000000.0,105.45,2009.5,6.0
구로구,2021,33.0,491750000.0,0.0,109.651,2004.0,22.0,725000.0,1.0,1003500000.0,109.651,2004.0,4.0
구로구,2021,34.0,515000000.0,0.0,112.354,1998.0,18.0,500000.0,1.0,728000000.0,113.43,1998.0,15.0
구로구,2021,35.0,226950000.0,0.0,114.85,2011.0,247.0,975000.0,1.0,890000000.0,114.95,2000.5,58.0
구로구,2021,36.0,808000000.0,0.0,117.74,2003.0,23.0,1740000.0,1.0,1682500000.0,117.74,2003.0,14.0
구로구,2021,37.0,493000000.0,0.0,123.46,1999.0,21.0,550000.0,1.0,990000000.0,123.46,1999.0,7.0
구로구,2021,38.0,600000000.0,0.0,125.36,2006.0,12.0,4000000.0,1.0,745000000.0,127.05,1998.0,3.0
구로구,2021,39.0,997500000.0,0.0,128.41,2011.0,7.0,1350000.0,1.0,1543500000.0,128.41,2011.0,6.0
구로구,2021,40.0,600000000.0,0.0,132.68,1999.0,14.0,800000.0,1.0,877500000.0,133.23,2000.5,6.0
구로구,2021,41.0,550000000.0,0.0,134.88,1999.0,21.0,1800000.0,1.0,870000000.0,134.64,1998.0,11.0
구로구,2021,42.0,430000000.0,620000.0,138.412,2000.0,7.0,1590000.0,1.0,1480000000.0,138.412,2000.0,4.0
구로구,2021,43.0,410000000.0,0.0,142.59,1998.0,10.0,500000.0,1.0,730000000.0,142.59,1998.0,3.0
구로구,2021,45.0,672000000.0,0.0,152.24,2000.0,43.0,1200000.0,1.0,1445000000.0,152.07,1999.5,24.0
금천구,2021,10.0,105000000.0,0.0,14.12,2014.0,390.0,400000.0,1.0,115000000.0,12.19,2014.0,120.0
금천구,2021,11.0,290000000.0,0.0,37.806,2020.0,12.0,700000.0,1.0,270000000.0,35.61,1989.0,3.0
금천구,2021,12.0,147000000.0,0.0,40.197,1981.0,108.0,500000.0,1.0,394000000.0,38.64,1990.0,39.0
금천구,2021,13.0,50000000.0,270000.0,41.58,2003.0,67.0,405000.0,1.0,369000000.0,41.34,1989.0,12.0
금천구,2021,14.0,169000000.0,0.0,44.89,1990.0,40.0,580000.0,1.0,437500000.0,44.89,1990.0,14.0
금천구,2021,15.0,180000000.0,0.0,49.75,1981.0,89.0,600000.0,1.0,735000000.0,49.75,1981.0,13.0
금천구,2021,16.0,90000000.0,0.0,53.75,1980.0,77.0,400000.0,1.0,400000000.0,53.395,2002.0,10.0
금천구,2021,17.0,225000000.0,0.0,55.55,2002.0,13.0,550000.0,1.0,495500000.0,55.55,2002.0,14.0
금천구,2021,18.0,220000000.0,470000.0,59.82,2021.0,1646.0,480000.0,1.0,547250000.0,59.9,2002.0,284.0
금천구,2021,19.0,250000000.0,0.0,62.12,1981.0,25.0,300000.0,1.0,390000000.0,62.11,1996.5,6.0
금천구,2021,20.0,184500000.0,0.0,67.08,1993.0,14.0,575000.0,1.0,460000000.0,67.02,2002.5,10.0
금천구,2021,21.0,271250000.0,0.0,68.184006,2003.0,52.0,450000.0,1.0,449000000.0,68.76,2003.0,17.0
금천구,2021,22.0,430000000.0,0.0,71.39,2016.0,23.0,1260000.0,1.0,620000000.0,72.36,2012.0,13.0
금천구,2021,23.0,260000000.0,0.0,76.2935,2004.0,17.0,875000.0,1.0,570000000.0,76.15,2003.0,11.0
금천구,2021,24.0,302250000.0,0.0,79.71,2002.0,28.0,535000.0,1.0,559000000.0,79.42,2002.0,14.0
금천구,2021,25.0,300000000.0,0.0,82.53,2002.0,35.0,325000.0,1.0,500000000.0,82.53,2003.0,34.0
금천구,2021,26.0,260000000.0,560000.0,84.8768,2021.0,1035.0,590000.0,1.0,695000000.0,84.9,2004.0,255.0
금천구,2021,27.0,315000000.0,0.0,89.46,1991.0,51.0,650000.0,1.0,770000000.0,89.46,1991.0,13.0
금천구,2021,29.0,378000000.0,0.0,94.88,2004.0,3.0,1050000.0,1.0,519500000.0,95.19,2004.0,2.0
금천구,2021,30.0,353000000.0,0.0,97.99,1998.0,2.0,,,,,,
금천구,2021,31.0,346500000.0,0.0,101.67,1998.0,5.0,1500000.0,1.0,940000000.0,101.8346,2001.0,5.0
금천구,2021,32.0,3000000.0,200000.0,105.09,2003.0,1.0,200000.0,1.0,470000000.0,105.09,2003.0,4.0
금천구,2021,34.0,510000000.0,0.0,113.329,2014.0,7.0,1200000.0,1.0,805000000.0,113.1095,2009.0,2.0
금천구,2021,35.0,450000000.0,0.0,114.84,2002.0,114.0,1115000.0,1.0,725000000.0,114.84,2004.0,75.0
금천구,2021,36.0,,,,,,,,830000000.0,120.4,1994.0,1.0
금천구,2021,39.0,405000000.0,0.0,129.66,1991.0,10.0,1050000.0,1.0,901500000.0,129.66,1991.0,6.0
금천구,2021,41.0,525000000.0,0.0,134.95,1998.0,8.0,800000.0,1.0,1045000000.0,134.95,1998.0,4.0
금천구,2021,45.0,700000000.0,0.0,150.72,2014.0,3.0,1300000.0,1.0,1280000000.0,150.72,2014.0,3.0
노원구,2021,10.0,42000000.0,300000.0,31.98,1991.0,1163.0,370000.0,1.0,428500000.0,32.39,1988.0,186.0
노원구,2021,11.0,140000000.0,320000.0,37.055,1988.0,136.0,525000.0,1.0,530000000.0,37.46,1988.0,31.0
노원구,2021,12.0,130000000.0,0.0,39.96,1990.0,1680.0,485000.0,1.0,498000000.0,39.82,1991.0,403.0
노원구,2021,13.0,147000000.0,0.0,44.33,1992.0,927.0,580000.0,1.0,505000000.0,44.52,1992.0,245.0
노원구,2021,14.0,136500000.0,0.0,45.9,1988.0,769.0,550000.0,1.0,500000000.0,45.9,1989.0,191.0
노원구,2021,15.0,190000000.0,0.0,49.94,1989.0,2291.0,550000.0,1.0,579500000.0,49.77,1993.0,520.0
노원구,2021,16.0,189000000.0,0.0,53.14,1988.0,432.0,630000.0,1.0,609000000.0,53.808,1989.0,86.0
노원구,2021,17.0,223100000.0,0.0,54.74,1988.0,176.0,600000.0,1.0,596500000.0,54.74,1988.0,54.0
노원구,2021,18.0,250000000.0,0.0,59.39,1992.0,3376.0,650000.0,1.0,650000000.0,59.4,1997.0,962.0
노원구,2021,19.0,230000000.0,0.0,61.52,1988.0,62.0,750000.0,1.0,737000000.0,61.52,1988.0,19.0
노원구,2021,20.0,270000000.0,0.0,65.6,1988.0,193.0,650000.0,1.0,720000000.0,66.47,1988.0,43.0
노원구,2021,21.0,273000000.0,0.0,68.86,1988.0,211.0,700000.0,1.0,785000000.0,68.99,1988.0,69.0
노원구,2021,22.0,304500000.0,0.0,72.17,1989.0,183.0,640000.0,1.0,837500000.0,72.73,1989.0,54.0
노원구,2021,23.0,374000000.0,0.0,75.2,1992.0,218.0,930000.0,1.0,859500000.0,75.35,1992.0,48.0
노원구,2021,24.0,325000000.0,0.0,79.07,1988.0,104.0,650000.0,1.0,810000000.0,79.098,1988.0,51.0
노원구,2021,25.0,350000000.0,0.0,83.92,1994.0,121.0,845000.0,1.0,680000000.0,83.92,1994.0,63.0
노원구,2021,26.0,420000000.0,0.0,84.9,1998.0,2146.0,830000.0,1.0,840000000.0,84.9,1999.0,709.0
노원구,2021,27.0,300000000.0,0.0,89.23,2004.0,1.0,,,,,,
노원구,2021,28.0,340000000.0,0.0,93.13,1988.0,61.0,700000.0,1.0,1062500000.0,93.244995,1988.0,14.0
노원구,2021,29.0,350000000.0,0.0,94.36,1984.0,7.0,400000.0,1.0,740000000.0,94.36,1984.0,3.0
노원구,2021,30.0,500000000.0,0.0,99.917,2000.0,20.0,725000.0,1.0,750000000.0,99.917,1999.0,15.0
노원구,2021,31.0,600000000.0,0.0,101.99,1993.0,53.0,1300000.0,1.0,1350000000.0,101.88,1993.0,13.0
노원구,2021,32.0,388500000.0,0.0,106.25,1989.0,27.0,1300000.0,1.0,1125000000.0,106.25,1989.0,4.0
노원구,2021,33.0,500000000.0,0.0,107.95,1993.0,24.0,300000.0,1.0,960000000.0,110.17,2002.0,3.0
노원구,2021,34.0,504000000.0,0.0,113.51,1999.0,52.0,950000.0,1.0,1040000000.0,112.24,1993.0,5.0
노원구,2021,35.0,580000000.0,0.0,114.97,1995.5,290.0,1200000.0,1.0,1095000000.0,114.96,1999.0,122.0
노원구,2021,36.0,454250000.0,0.0,118.52,1989.0,6.0,700000.0,1.0,,,,
노원구,2021,37.0,550000000.0,0.0,122.18,1999.0,14.0,1200000.0,1.0,1122500000.0,122.432495,1997.0,4.0
노원구,2021,38.0,470000000.0,0.0,127.22,1988.0,27.0,860000.0,1.0,1070000000.0,127.0318,2006.0,3.0
노원구,2021,39.0,400000000.0,400000.0,129.91,1989.0,5.0,530000.0,1.0,,,,
노원구,2021,40.0,531000000.0,0.0,131.7554,1996.0,8.0,900000.0,1.0,1167500000.0,131.5027,1996.0,4.0
노원구,2021,41.0,536500000.0,0.0,134.74,1997.0,66.0,780000.0,1.0,1140000000.0,134.74,1998.0,28.0
노원구,2021,42.0,500000000.0,0.0,139.08,2002.0,29.0,1000000.0,1.0,1240000000.0,139.08,2002.0,17.0
노원구,2021,43.0,687750000.0,0.0,141.45,1993.0,18.0,880000.0,1.0,1420000000.0,141.45,1993.0,3.0
노원구,2021,44.0,470000000.0,0.0,144.96,2003.0,1.0,,,850000000.0,145.58,2009.0,1.0
노원구,2021,45.0,650000000.0,0.0,161.01,1999.0,1.0,,,,,,
도봉구,2021,10.0,40000000.0,270000.0,16.42,2017.0,249.0,450000.0,1.0,162500000.0,16.42,2013.0,68.0
도봉구,2021,11.0,110000000.0,0.0,36.16,1989.0,468.0,500000.0,1.0,447000000.0,36.16,1989.0,118.0
도봉구,2021,12.0,136500000.0,0.0,41.3,1990.0,294.0,530000.0,1.0,494500000.0,41.3,1991.0,82.0
도봉구,2021,13.0,141750000.0,0.0,43.35,1988.0,183.0,550000.0,1.0,370000000.0,42.93,1988.0,67.0
도봉구,2021,14.0,155000000.0,0.0,45.77,1988.0,203.0,575000.0,1.0,498000000.0,45.77,1988.0,53.0
도봉구,2021,15.0,185000000.0,0.0,49.94,1991.0,393.0,600000.0,1.0,430000000.0,49.77,1996.0,139.0
도봉구,2021,16.0,200000000.0,0.0,53.16,1986.0,101.0,600000.0,1.0,410000000.0,53.16,1987.0,61.0
도봉구,2021,17.0,160000000.0,0.0,56.386,1990.0,56.0,630000.0,1.0,380000000.0,56.3864,2003.0,45.0
도봉구,2021,18.0,250000000.0,0.0,59.445,1995.0,749.0,600000.0,1.0,590000000.0,59.86,1997.0,273.0
도봉구,2021,19.0,240000000.0,0.0,62.22,1986.0,88.0,640000.0,1.0,477500000.0,63.059998,1991.0,36.0
도봉구,2021,20.0,260000000.0,0.0,66.33,1988.0,116.0,700000.0,1.0,478000000.0,65.42,1990.0,43.0
도봉구,2021,21.0,262500000.0,0.0,70.13,1988.0,222.0,700000.0,1.0,576500000.0,70.215,1988.0,66.0
도봉구,2021,22.0,250000000.0,0.0,73.89,1990.0,117.0,700000.0,1.0,586000000.0,72.270004,1992.0,66.0
도봉구,2021,23.0,247500000.0,0.0,76.405,1988.0,48.0,620000.0,1.0,538000000.0,76.88,1988.0,42.0
도봉구,2021,24.0,300000000.0,0.0,79.68,1990.0,88.0,800000.0,1.0,697500000.0,79.412,1990.0,30.0
도봉구,2021,25.0,320000000.0,0.0,83.86,2002.0,91.0,630000.0,1.0,635000000.0,83.86,2002.0,31.0
도봉구,2021,26.0,360000000.0,0.0,84.9383,1995.0,1156.0,800000.0,1.0,664000000.0,84.937,1995.0,566.0
도봉구,2021,27.0,430000000.0,0.0,88.23,1988.0,41.0,600000.0,1.0,1032500000.0,89.45,1988.0,10.0
도봉구,2021,28.0,336000000.0,0.0,90.94,1988.0,21.0,520000.0,1.0,1300000000.0,90.94,1988.0,3.0
도봉구,2021,29.0,409500000.0,0.0,95.633,2001.0,7.0,1400000.0,1.0,1000000000.0,95.633,2001.0,4.0
도봉구,2021,30.0,350000000.0,0.0,99.75,1988.0,14.0,800000.0,1.0,,,,
도봉구,2021,31.0,486250000.0,0.0,101.9176,2004.0,36.0,1000000.0,1.0,1162500000.0,101.9176,2004.0,8.0
도봉구,2021,32.0,388500000.0,0.0,105.976,2003.0,7.0,1000000.0,1.0,785000000.0,105.976,2002.0,4.0
도봉구,2021,33.0,370000000.0,0.0,109.5,1988.0,5.0,570000.0,1.0,800000000.0,109.63,1992.0,1.0
도봉구,2021,34.0,400000000.0,0.0,112.49,1986.0,15.0,900000.0,1.0,909000000.0,112.49,1986.0,5.0
도봉구,2021,35.0,476000000.0,0.0,114.76,2005.0,14.0,825000.0,1.0,720000000.0,114.9,2006.0,8.0
도봉구,2021,36.0,580000000.0,0.0,119.1731,2004.0,29.0,1300000.0,1.0,1100000000.0,118.381,2002.0,13.0
도봉구,2021,37.0,440250000.0,0.0,122.28,2003.0,18.0,1500000.0,1.0,720000000.0,122.28,1992.0,1.0
도봉구,2021,38.0,480000000.0,0.0,126.6345,2003.0,34.0,1000000.0,1.0,875000000.0,126.89,2003.0,9.0
도봉구,2021,40.0,527500000.0,0.0,131.336,2005.0,2.0,,,800000000.0,131.336,2005.0,1.0
도봉구,2021,41.0,500000000.0,0.0,134.94,1997.0,51.0,1100000.0,1.0,1180000000.0,134.94,1997.0,27.0
도봉구,2021,43.0,205000000.0,500000.0,141.375,1994.0,2.0,1000000.0,1.0,505000000.0,143.43,2001.0,1.0
도봉구,2021,44.0,247500000.0,0.0,146.4,2003.0,2.0,,,,,,
도봉구,2021,45.0,572250000.0,0.0,165.1717,2004.0,18.0,130000.0,1.0,812500000.0,165.36086,1999.0,10.0
동대문구,2021,10.0,41630000.0,140000.0,18.35,2016.0,1345.0,380000.0,1.0,155000000.0,18.482498,2015.0,264.0
동대문구,2021,11.0,150000000.0,0.0,35.77,2009.0,53.0,190000.0,1.0,445000000.0,35.45,2003.0,17.0
동대문구,2021,12.0,108715000.0,270000.0,39.98,2018.0,154.0,340000.0,1.0,482000000.0,39.98,2001.0,14.0
동대문구,2021,13.0,150000000.0,0.0,44.24,1992.0,42.0,650000.0,1.0,588500000.0,44.35,1992.0,18.0
동대문구,2021,14.0,123170000.0,350000.0,46.92,2021.0,54.0,360000.0,1.0,380000000.0,46.43,2013.0,9.0
동대문구,2021,15.0,360000000.0,0.0,49.27,2018.0,79.0,800000.0,1.0,807500000.0,49.364998,2017.0,38.0
동대문구,2021,16.0,306250000.0,0.0,52.6987,2020.0,72.0,220000.0,1.0,575500000.0,52.96285,2017.0,26.0
동대문구,2021,17.0,368500000.0,0.0,55.371,2005.0,54.0,870000.0,1.0,540000000.0,55.371,2005.0,13.0
동대문구,2021,18.0,367500000.0,0.0,59.91,2004.0,1620.0,900000.0,1.0,815000000.0,59.91,2003.0,463.0
동대문구,2021,19.0,430000000.0,0.0,62.58,2021.0,9.0,1000000.0,1.0,530000000.0,62.260002,2008.0,8.0
동대문구,2021,20.0,275000000.0,0.0,64.85,2007.0,41.0,1050000.0,1.0,887500000.0,64.85,2007.0,8.0
동대문구,2021,21.0,330500000.0,0.0,69.526505,1997.0,38.0,600000.0,1.0,720000000.0,69.6015,1997.0,18.0
동대문구,2021,22.0,348250000.0,0.0,73.84,2006.0,38.0,1000000.0,1.0,690000000.0,73.12,2006.0,11.0
동대문구,2021,23.0,450000000.0,0.0,75.8896,2012.0,84.0,1250000.0,1.0,725000000.0,76.34,2004.0,29.0
동대문구,2021,24.0,390750000.0,0.0,79.915,2005.0,46.0,800000.0,1.0,716250000.0,79.5,2003.5,14.0
동대문구,2021,25.0,403000000.0,0.0,81.05,2007.0,150.0,800000.0,1.0,895000000.0,82.49,2007.0,51.0
동대문구,2021,26.0,450000000.0,0.0,84.92,2007.0,1474.0,1000000.0,1.0,926000000.0,84.91,2004.0,448.0
동대문구,2021,27.0,541500000.0,0.0,90.62,2010.0,8.0,600000.0,1.0,987500000.0,90.25,2006.5,4.0
동대문구,2021,28.0,500000000.0,0.0,90.95,1999.0,5.0,1200000.0,1.0,955000000.0,90.95,1999.0,2.0
동대문구,2021,29.0,300000000.0,0.0,95.45,1984.0,56.0,570000.0,1.0,718500000.0,96.96,1989.0,8.0
동대문구,2021,30.0,552500000.0,0.0,100.53,2019.0,10.0,700000.0,1.0,757500000.0,99.6,2002.0,2.0
동대문구,2021,31.0,315000000.0,0.0,101.65,1978.0,50.0,1025000.0,1.0,1245000000.0,101.94,1978.0,13.0
동대문구,2021,32.0,588750000.0,0.0,105.6,2009.0,10.0,,,1187500000.0,105.595,2007.0,8.0
동대문구,2021,33.0,441000000.0,0.0,109.97,2010.0,17.0,1900000.0,1.0,980000000.0,107.97,2010.0,9.0
동대문구,2021,34.0,527500000.0,0.0,112.7904,2003.0,74.0,1285000.0,1.0,1165000000.0,112.92,2007.0,23.0
동대문구,2021,35.0,486500000.0,0.0,114.885,2001.0,256.0,825000.0,1.0,1050000000.0,114.885,2001.0,91.0
동대문구,2021,36.0,425000000.0,0.0,119.4172,2011.0,22.0,850000.0,1.0,890000000.0,119.05,2002.0,3.0
동대문구,2021,37.0,714000000.0,0.0,121.93,2014.0,71.0,1100000.0,1.0,1700000000.0,121.93,2014.0,9.0
동대문구,2021,38.0,364000000.0,0.0,126.63,1992.0,22.0,1250000.0,1.0,980000000.0,126.63,1992.0,12.0
동대문구,2021,39.0,550000000.0,0.0,128.57,1987.0,6.0,150000.0,1.0,850000000.0,127.75,2002.0,1.0
동대문구,2021,40.0,600000000.0,0.0,133.72,2003.0,13.0,1875000.0,1.0,1290000000.0,133.72,2003.0,6.0
동대문구,2021,41.0,,,,,,,,540000000.0,135.14,2004.0,1.0
동대문구,2021,42.0,390000000.0,0.0,137.42,1978.0,12.0,270000.0,1.0,1350000000.0,137.75,1997.0,11.0
동대문구,2021,43.0,900000000.0,0.0,140.62,2014.0,5.0,,,1450000000.0,141.195,2009.0,2.0
동대문구,2021,44.0,550000000.0,0.0,144.66,2004.0,3.0,,,,,,
동대문구,2021,45.0,500000000.0,0.0,152.2,1978.0,15.0,1600000.0,1.0,1405000000.0,155.66,1978.0,11.0
동작구,2021,10.0,20000000.0,400000.0,15.36,2012.0,503.0,500000.0,1.0,504800000.0,14.7,2021.0,127.0
동작구,2021,11.0,173600000.0,60000.0,36.99,2016.0,21.0,200000.0,1.0,400000000.0,37.74,1993.0,5.0
동작구,2021,12.0,38720000.0,270000.0,38.51,2012.0,39.0,270000.0,1.0,,,,
동작구,2021,13.0,129460000.0,105000.0,42.63,2008.0,22.0,240000.0,1.0,670000000.0,42.63,1998.0,1.0
동작구,2021,14.0,280000000.0,0.0,46.75,1993.0,209.0,600000.0,1.0,875000000.0,46.75,1993.0,33.0
동작구,2021,15.0,250000000.0,0.0,48.18,1993.0,23.0,600000.0,1.0,565000000.0,48.18,1993.0,14.0
동작구,2021,16.0,346000000.0,0.0,51.66,1995.0,97.0,650000.0,1.0,840500000.0,51.66,1995.0,14.0
동작구,2021,17.0,390000000.0,0.0,56.0,2003.0,81.0,700000.0,1.0,878500000.0,55.4561,2003.0,40.0
동작구,2021,18.0,420000000.0,0.0,59.89,2002.0,1751.0,800000.0,1.0,950000000.0,59.86,2001.0,309.0
동작구,2021,19.0,360000000.0,0.0,62.96,1992.0,17.0,815000.0,1.0,658000000.0,61.5494,2002.0,9.0
동작구,2021,20.0,399000000.0,0.0,66.225,1988.0,121.0,900000.0,1.0,995000000.0,66.59,1988.0,24.0
동작구,2021,21.0,400000000.0,0.0,68.57,2002.5,14.0,600000.0,1.0,460000000.0,70.2,2002.0,15.0
동작구,2021,22.0,450000000.0,0.0,72.62,2016.0,34.0,650000.0,1.0,1171750000.0,72.339,2006.0,16.0
동작구,2021,23.0,700000000.0,0.0,74.9587,2021.0,53.0,500000.0,1.0,600000000.0,76.02,2004.0,7.0
동작구,2021,24.0,493500000.0,0.0,79.28,2003.0,81.0,800000.0,1.0,1077500000.0,79.68,2003.0,28.0
동작구,2021,25.0,460000000.0,0.0,83.71,2000.0,109.0,1050000.0,1.0,1212500000.0,84.04,2001.0,32.0
동작구,2021,26.0,600000000.0,0.0,84.9184,2008.0,2624.0,1000000.0,1.0,1250000000.0,84.909,2004.0,562.0
동작구,2021,27.0,350000000.0,0.0,89.26,1976.0,7.0,,,,,,
동작구,2021,28.0,487000000.0,0.0,93.12,2004.0,3.0,450000.0,1.0,1350000000.0,92.13,2010.0,3.0
동작구,2021,29.0,385000000.0,100000.0,94.996704,2004.0,8.0,1100000.0,1.0,657500000.0,96.515,2005.5,2.0
동작구,2021,30.0,500000000.0,0.0,99.145,2002.5,2.0,,,870000000.0,97.77,1995.0,2.0
동작구,2021,31.0,456250000.0,0.0,101.752655,2004.0,2.0,,,,,,
동작구,2021,32.0,451500000.0,0.0,104.7,1993.0,29.0,1150000.0,1.0,1150000000.0,104.7,1993.0,7.0
동작구,2021,33.0,660000000.0,0.0,108.9843,1993.0,94.0,1000000.0,1.0,1332500000.0,108.63,1993.0,24.0
동작구,2021,34.0,630000000.0,0.0,112.29,2005.0,47.0,1000000.0,1.0,1340000000.0,113.2377,2001.0,13.0
동작구,2021,35.0,650000000.0,0.0,114.75,2003.0,230.0,1050000.0,1.0,1350000000.0,114.75,2003.0,87.0
동작구,2021,36.0,750000000.0,0.0,118.25,1993.0,163.0,1175000.0,1.0,1482500000.0,118.323,2001.5,38.0
동작구,2021,37.0,635000000.0,0.0,122.565,2006.0,22.0,1500000.0,1.0,1355000000.0,123.10625,2004.5,10.0
동작구,2021,38.0,585000000.0,0.0,124.95,1990.0,94.0,1280000.0,1.0,1545000000.0,125.4,1990.0,23.0
동작구,2021,39.0,785000000.0,0.0,128.61,2006.0,20.0,700000.0,1.0,1225000000.0,128.61,2006.0,8.0
동작구,2021,40.0,655750000.0,0.0,132.43,2003.0,76.0,1400000.0,1.0,1538000000.0,132.43,2006.0,17.0
동작구,2021,41.0,700000000.0,0.0,134.25,1993.0,13.0,1000000.0,1.0,1550000000.0,134.25,1993.0,7.0
동작구,2021,43.0,640000000.0,0.0,142.129,2003.0,3.0,190000.0,1.0,1380000000.0,140.9385,2010.0,2.0
동작구,2021,44.0,152500000.0,2310000.0,146.487,2012.0,4.0,2310000.0,1.0,2030000000.0,146.487,2012.0,1.0
동작구,2021,45.0,750000000.0,0.0,157.07,1999.0,61.0,1400000.0,1.0,1640000000.0,160.19,2003.0,37.0
마포구,2021,10.0,41980000.0,200000.0,29.5491,2014.0,719.0,400000.0,1.0,258000000.0,29.03,2012.0,103.0
마포구,2021,11.0,89550000.0,200000.0,36.49,2015.0,164.0,250000.0,1.0,419000000.0,36.49,2004.0,12.0
마포구,2021,12.0,51410000.0,230000.0,39.97,2011.0,263.0,240000.0,1.0,520000000.0,38.69,2004.0,27.0
마포구,2021,13.0,56820000.0,180000.0,42.9683,2021.0,79.0,180000.0,1.0,410000000.0,41.96,2002.0,13.0
마포구,2021,14.0,340000000.0,0.0,47.01,2007.0,19.0,540000.0,1.0,485000000.0,47.19,2009.0,4.0
마포구,2021,15.0,100000000.0,60000.0,50.03,1986.0,1033.0,310000.0,1.0,983500000.0,50.03,1986.0,96.0
마포구,2021,16.0,409000000.0,0.0,51.98,2009.0,59.0,975000.0,1.0,695000000.0,53.65,2017.0,15.0
마포구,2021,17.0,357000000.0,0.0,54.81,1996.0,92.0,680000.0,1.0,776000000.0,55.29,1997.0,19.0
마포구,2021,18.0,420000000.0,0.0,59.78,2005.0,2649.0,790000.0,1.0,1150000000.0,59.78,2003.0,395.0
마포구,2021,19.0,414750000.0,0.0,62.39,2002.0,6.0,800000.0,1.0,595000000.0,62.78,2005.0,5.0
마포구,2021,20.0,364150000.0,0.0,66.45,2004.0,4.0,,,663000000.0,67.08,2004.0,9.0
마포구,2021,21.0,400000000.0,0.0,68.94,1991.0,108.0,1000000.0,1.0,700000000.0,68.88,2002.0,25.0
마포구,2021,22.0,340000000.0,0.0,72.185,1997.0,66.0,1280000.0,1.0,1095000000.0,72.185,1998.5,10.0
마포구,2021,23.0,500000000.0,0.0,74.791,2008.0,54.0,1650000.0,1.0,900000000.0,75.72,2004.0,21.0
마포구,2021,24.0,420000000.0,0.0,79.97,1996.0,103.0,1125000.0,1.0,1180000000.0,79.83,1996.0,23.0
마포구,2021,25.0,400000000.0,0.0,83.85,2006.0,209.0,2000000.0,1.0,1000000000.0,83.5,2004.0,47.0
마포구,2021,26.0,570000000.0,0.0,84.91,2007.0,2514.0,1300000.0,1.0,1380000000.0,84.9,2005.0,499.0
마포구,2021,27.0,410000000.0,0.0,89.48,1989.0,5.0,1550000.0,1.0,1182000000.0,89.48,1995.5,4.0
마포구,2021,28.0,568250000.0,0.0,92.448,2004.0,16.0,2075000.0,1.0,935000000.0,93.054,2004.0,4.0
마포구,2021,29.0,550000000.0,0.0,96.54,2011.0,7.0,1940000.0,1.0,748500000.0,95.825,2004.5,6.0
마포구,2021,30.0,588000000.0,0.0,99.56,2008.0,13.0,2000000.0,1.0,1320000000.0,99.56,2008.0,5.0
마포구,2021,31.0,625000000.0,0.0,103.04,2011.0,26.0,1910000.0,1.0,1146250000.0,102.158,2003.0,4.0
마포구,2021,32.0,680000000.0,0.0,104.68,2005.0,87.0,1870000.0,1.0,1435000000.0,104.69,2005.0,27.0
마포구,2021,33.0,470000000.0,0.0,109.61,2003.0,3.0,,,900000000.0,109.61,2004.0,1.0
마포구,2021,34.0,714000000.0,0.0,112.09,2005.0,103.0,1300000.0,1.0,1690000000.0,113.22,2003.0,23.0
마포구,2021,35.0,700000000.0,0.0,114.87,2004.0,334.0,1640000.0,1.0,1635000000.0,114.88,2004.0,68.0
마포구,2021,36.0,850000000.0,0.0,118.56,2010.0,51.0,1460000.0,1.0,1890000000.0,118.64,2010.0,16.0
마포구,2021,37.0,1155000000.0,0.0,122.867,2012.0,45.0,3680000.0,1.0,1895000000.0,122.867,2012.0,10.0
마포구,2021,38.0,420000000.0,0.0,125.88,1983.0,11.0,2650000.0,1.0,1900000000.0,125.31,2014.0,1.0
마포구,2021,39.0,561500000.0,0.0,128.26,1996.0,46.0,600000.0,1.0,1480000000.0,128.26,1996.0,9.0
