구,구코드,년월,아파트명,법정동,전용면적_m2,층,보증금_만원,월세_만원,계약유형,계약일,건축년도
동대문구,11230,202602,래미안미드카운티,답십리동,59.98,7,1000,180,신규,2026-02-04,2019
동대문구,11230,202602,쌍용,이문동,84.89,12,48000,0,신규,2026-02-04,2000
동대문구,11230,202602,휘경자이디센시아,휘경동,59.96,13,10000,180,신규,2026-02-05,2025
동대문구,11230,202602,힐스테이트청계,답십리동,48.98,5,48700,11,신규,2026-02-01,2018
동대문구,11230,202602,장안현대홈타운(336),장안동,112.78,8,68000,0,신규,2026-02-03,2003
동대문구,11230,202602,전농SK,전농동,59.34,19,36750,0,갱신,2026-02-01,2000
동대문구,11230,202602,래미안엘파인아파트,답십리동,84.83,4,65000,0,신규,2026-02-03,2011
동대문구,11230,202602,두산,답십리동,114.97,10,60000,0,신규,2026-02-04,2000
동대문구,11230,202602,장안현대홈타운(336),장안동,84.87,3,61000,0,신규,2026-02-02,2003
동대문구,11230,202602,이문삼성래미안아파트,이문동,114.988,7,58800,0,갱신,2026-02-03,2001
동대문구,11230,202602,글로벌팰리스,장안동,27.04,9,26000,0,신규,2026-02-03,2019
동대문구,11230,202602,이문아이파크자이,이문동,84.92,33,25000,220,신규,2026-02-03,2025
동대문구,11230,202602,미주,청량리동,127.11,13,45150,0,갱신,2026-02-03,1978
동대문구,11230,202602,이문아이파크자이,이문동,84.95,21,20000,220,신규,2026-02-03,2025
동대문구,11230,202602,동일스위트리버,휘경동,84.973,22,52000,0,갱신,2026-02-03,2007
동대문구,11230,202602,전농SK,전농동,84.95,21,60000,0,신규,2026-02-02,2000
동대문구,11230,202602,현대홈타운3차,장안동,84.29,2,11000,165,신규,2026-02-01,2006
동대문구,11230,202602,힐스테이트청계,답십리동,48.98,9,10000,128,갱신,2026-02-03,2018
동대문구,11230,202602,장안동사회주택,장안동,26.2516,7,9800,47,신규,2026-02-02,2024
동대문구,11230,202602,민족통일MJ캠퍼스경희대,회기동,27.64,8,20500,20,신규,2026-02-02,2017
동대문구,11230,202602,청량리역한양수자인그라시엘,용두동,84.97,57,40000,190,신규,2026-02-01,2023
동대문구,11230,202602,이문아이파크자이,이문동,84.95,7,35000,160,신규,2026-02-02,2025
동대문구,11230,202602,래미안이문2차,이문동,59.79,18,6000,137,신규,2026-02-02,2004
동대문구,11230,202602,이문휘경지웰에스테이트,휘경동,14.1448,2,14000,5,신규,2026-02-02,2021
동대문구,11230,202602,이문아이파크자이,이문동,84.92,25,80000,0,신규,2026-02-02,2025
동대문구,11230,202602,세양청마루,답십리동,84.98,7,5000,150,신규,2026-02-02,2005
동대문구,11230,202602,청량리역롯데캐슬 SKY-L65,전농동,84.971,28,85000,0,신규,2026-02-01,2023
동대문구,11230,202602,래미안라그란데,이문동,59.95,21,25000,160,신규,2026-02-01,2025
동대문구,11230,202602,현대,휘경동,84.94,8,48000,0,신규,2026-02-01,1992
동대문구,11230,202602,삼희,답십리동,72.64,5,32000,0,신규,2026-02-01,1983
동대문구,11230,202602,휘경자이디센시아,휘경동,59.96,17,55000,0,신규,2026-02-01,2025
중랑구,11260,202602,용마산모아엘가파크포레,면목동,59.5,9,42000,0,,2026-02-13,2023
중랑구,11260,202602,신내6대주,신내동,59.76,12,8000,100,,2026-02-07,1996
중랑구,11260,202602,"엘지,쌍용아파트",상봉동,84.67,12,43000,0,,2026-02-09,1996
중랑구,11260,202602,동성1,신내동,59.4,12,35000,0,,2026-02-06,1993
중랑구,11260,202602,태영데시앙1,상봉동,84.9353,2,45000,0,,2026-02-03,2003
중랑구,11260,202602,신내 데시앙포레,신내동,59.88,9,15446,0,갱신,2026-02-23,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,19,15446,0,갱신,2026-02-23,2013
중랑구,11260,202602,신내역힐데스하임참좋은아파트,망우동,84.8456,16,59000,0,신규,2026-02-21,2021
중랑구,11260,202602,신내 데시앙포레,신내동,59.64,12,18535,0,갱신,2026-02-23,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,18,15446,0,갱신,2026-02-23,2013
중랑구,11260,202602,한신아파트상가동유치원동(103~109),중화동,59.76,20,46000,0,신규,2026-02-23,1997
중랑구,11260,202602,신내역힐데스하임참좋은아파트,망우동,84.8456,13,56000,0,갱신,2026-02-11,2021
중랑구,11260,202602,중랑숲시티프라디움,망우동,55.95,6,15000,30,갱신,2026-02-23,2022
중랑구,11260,202602,프레미어스엠코,상봉동,107.12,16,73000,0,갱신,2026-02-21,2013
중랑구,11260,202602,신내9진흥,신내동,33.18,2,1000,55,신규,2026-02-19,1996
중랑구,11260,202602,LH서울양원1단지,망우동,44.55,14,13242,16,갱신,2026-02-23,2022
중랑구,11260,202602,건영2차아파트,상봉동,84.96,20,47000,0,갱신,2026-02-21,1996
중랑구,11260,202602,신도,묵동,84.89,17,12000,150,신규,2026-02-23,1998
중랑구,11260,202602,동성네스트빌,면목동,83.29,3,35000,0,신규,2026-02-21,2008
중랑구,11260,202602,현대,면목동,84.09,14,30000,90,신규,2026-02-20,1994
중랑구,11260,202602,LH서울양원1단지,망우동,44.55,15,13242,16,갱신,2026-02-23,2022
중랑구,11260,202602,신내 데시앙포레,신내동,59.56,1,15446,0,갱신,2026-02-23,2013
중랑구,11260,202602,LH서울양원1단지,망우동,44.55,5,13242,16,갱신,2026-02-23,2022
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,7,27683,0,갱신,2026-02-23,2013
중랑구,11260,202602,신안3,묵동,84.99,8,10000,100,갱신,2026-02-21,2000
중랑구,11260,202602,신내우디안1단지,신내동,59.99,16,40500,0,갱신,2026-02-21,2014
중랑구,11260,202602,우디안4단지,신내동,31.85,7,5032,21,신규,2026-02-23,2018
중랑구,11260,202602,세이지움상봉,상봉동,23.9838,17,9500,55,신규,2026-02-23,2025
중랑구,11260,202602,우디안4단지,신내동,31.85,6,5328,22,신규,2026-02-23,2018
중랑구,11260,202602,용마금호타운,면목동,84.9,9,45000,0,갱신,2026-02-13,1992
중랑구,11260,202602,한양수자인사가정파크,면목동,59.9816,2,8452,50,갱신,2026-02-23,2019
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,4,15446,0,갱신,2026-02-23,2013
중랑구,11260,202602,신내9진흥,신내동,33.18,1,21000,0,신규,2026-02-10,1996
중랑구,11260,202602,경남아너스빌,신내동,84.98,1,42000,0,갱신,2026-02-21,2007
중랑구,11260,202602,동부아파트,상봉동,54.0,4,37800,0,갱신,2026-02-21,1999
중랑구,11260,202602,칼튼테라스,묵동,33.7437,8,13363,26,갱신,2026-02-23,2021
중랑구,11260,202602,신내두산아파트,묵동,126.28,10,72000,0,신규,2026-02-20,1995
중랑구,11260,202602,신내 데시앙포레,신내동,84.62,1,20000,98,갱신,2026-02-05,2013
중랑구,11260,202602,늘푸른동아,면목동,59.65,18,35886,0,신규,2026-02-07,2002
중랑구,11260,202602,신내6대주,신내동,49.77,9,27020,0,갱신,2026-02-19,1996
중랑구,11260,202602,중앙하이츠,신내동,84.97,12,37800,0,갱신,2026-02-20,1996
중랑구,11260,202602,양원금호어울림포레스트,망우동,84.7154,1,16000,41,갱신,2026-02-20,2021
중랑구,11260,202602,마젤란21,면목동,78.941,12,55000,0,신규,2026-02-02,2007
중랑구,11260,202602,데시앙,신내동,59.98,11,16705,0,갱신,2026-02-21,2010
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,7,26365,0,갱신,2026-02-23,2013
중랑구,11260,202602,LH서울양원1단지,망우동,44.55,25,9542,34,갱신,2026-02-23,2022
중랑구,11260,202602,세이지움상봉,상봉동,23.9838,25,4700,74,신규,2026-02-20,2025
중랑구,11260,202602,현대아이파크,묵동,134.9966,13,65000,0,신규,2026-02-05,2002
중랑구,11260,202602,프레미어스엠코,상봉동,101.97,34,69300,0,갱신,2026-02-20,2013
중랑구,11260,202602,봄작시티24,상봉동,16.93,17,5000,80,신규,2026-02-10,2023
중랑구,11260,202602,세이지움상봉,상봉동,23.9838,13,7100,65,신규,2026-02-20,2025
중랑구,11260,202602,경남아너스빌,신내동,84.98,1,42000,0,갱신,2026-02-21,2007
중랑구,11260,202602,LH서울양원1단지,망우동,44.55,13,13242,16,갱신,2026-02-20,2022
중랑구,11260,202602,LH서울양원1단지,망우동,44.55,12,12842,15,갱신,2026-02-23,2022
중랑구,11260,202602,한신아파트상가동유치원동(103~109),중화동,84.03,3,55000,0,신규,2026-02-22,1997
중랑구,11260,202602,신내 데시앙포레,신내동,59.81,10,16990,0,갱신,2026-02-22,2013
중랑구,11260,202602,해븐타워,망우동,26.04,8,17000,6,신규,2026-02-20,2020
중랑구,11260,202602,EGSoulLeader,망우동,13.42,9,1000,60,신규,2026-02-20,2012
중랑구,11260,202602,신내 데시앙포레,신내동,49.74,13,4859,34,갱신,2026-02-20,2013
중랑구,11260,202602,와이센트럴시티상봉,상봉동,30.01,10,14700,55,신규,2026-02-20,2025
중랑구,11260,202602,라온프라이빗,면목동,84.9814,3,55540,0,갱신,2026-02-20,2020
중랑구,11260,202602,신내6대주,신내동,39.84,5,24000,0,갱신,2026-02-12,1996
중랑구,11260,202602,데시앙,신내동,114.48,6,39620,0,갱신,2026-02-20,2010
중랑구,11260,202602,신내 데시앙포레,신내동,84.94,13,48000,0,갱신,2026-02-19,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.88,4,15446,0,갱신,2026-02-20,2013
중랑구,11260,202602,우성,묵동,48.91,5,16000,0,갱신,2026-02-05,1975
중랑구,11260,202602,동성1,신내동,59.4,12,35000,0,신규,2026-02-06,1993
중랑구,11260,202602,데시앙,신내동,59.99,14,16705,0,갱신,2026-02-20,2010
중랑구,11260,202602,신내9진흥,신내동,33.18,15,17623,0,갱신,2026-02-20,1996
중랑구,11260,202602,데시앙,신내동,59.99,10,2285,40,갱신,2026-02-20,2010
중랑구,11260,202602,"엘지,쌍용아파트",상봉동,84.67,3,37000,25,갱신,2026-02-20,1996
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,10,26365,0,갱신,2026-02-20,2013
중랑구,11260,202602,로프트원태릉입구역,묵동,15.35,14,1000,61,신규,2026-02-02,2020
중랑구,11260,202602,고덕골든빌(102동),묵동,80.45,4,45000,0,갱신,2026-02-20,2012
중랑구,11260,202602,신영,면목동,14.43,4,500,50,신규,2026-02-02,2013
중랑구,11260,202602,현대,면목동,84.81,18,45000,0,갱신,2026-02-20,1994
중랑구,11260,202602,양원금호어울림포레스트,망우동,84.7154,14,20000,43,갱신,2026-02-20,2021
중랑구,11260,202602,이편한세상화랑대,묵동,84.834,9,61950,0,갱신,2026-02-13,2017
중랑구,11260,202602,신내우디안1단지,신내동,39.93,8,6068,12,갱신,2026-02-19,2014
중랑구,11260,202602,신내 데시앙포레,신내동,39.93,13,5808,12,갱신,2026-02-20,2013
중랑구,11260,202602,한양수자인사가정파크,면목동,59.9816,4,7000,53,신규,2026-02-10,2019
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,9,26365,0,갱신,2026-02-19,2013
중랑구,11260,202602,프레미어스엠코,상봉동,74.09,24,25000,150,신규,2026-02-10,2013
중랑구,11260,202602,세이지움상봉,상봉동,23.9838,24,9500,55,신규,2026-02-19,2025
중랑구,11260,202602,신내(10단지),신내동,30.4,13,846,9,갱신,2026-02-19,1996
중랑구,11260,202602,신내6대주,신내동,39.84,2,2000,80,신규,2026-02-07,1996
중랑구,11260,202602,역세권청년주택,상봉동,31.65,4,7600,61,신규,2026-02-04,2021
중랑구,11260,202602,LH서울양원1단지,망우동,26.75,12,4287,15,갱신,2026-02-19,2022
중랑구,11260,202602,한양수자인사가정파크,면목동,59.9816,7,15462,24,갱신,2026-02-19,2019
중랑구,11260,202602,한양수자인사가정파크,면목동,59.9816,2,6051,55,갱신,2026-02-19,2019
중랑구,11260,202602,신내,묵동,39.84,10,23000,0,신규,2026-02-02,1996
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,20,15446,0,갱신,2026-02-19,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,5,15446,0,갱신,2026-02-19,2013
중랑구,11260,202602,주함해븐타워원(면목동),면목동,14.87,8,14500,5,신규,2026-02-19,2020
중랑구,11260,202602,월드메르디앙,묵동,83.51,8,42000,0,갱신,2026-02-14,2009
중랑구,11260,202602,신내 데시앙포레,신내동,49.74,13,10865,6,갱신,2026-02-19,2013
중랑구,11260,202602,해븐타워,망우동,35.21,14,25500,6,갱신,2026-02-19,2020
중랑구,11260,202602,진로아파트,신내동,134.37,8,67000,0,신규,2026-02-12,1995
중랑구,11260,202602,신내11대명,신내동,59.76,5,3000,120,신규,2026-02-13,1996
중랑구,11260,202602,신내 데시앙포레,신내동,49.69,14,8172,15,갱신,2026-02-15,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.46,1,15446,0,갱신,2026-02-14,2013
중랑구,11260,202602,신내6대주,신내동,39.84,1,21000,0,갱신,2026-02-14,1996
중랑구,11260,202602,신내 데시앙포레,신내동,49.74,20,9880,6,갱신,2026-02-14,2013
중랑구,11260,202602,신내 데시앙포레,신내동,84.65,22,54000,0,신규,2026-02-14,2013
중랑구,11260,202602,신내6대주,신내동,59.76,12,8000,100,신규,2026-02-07,1996
중랑구,11260,202602,건영캐스빌,상봉동,84.6475,14,15000,100,갱신,2026-02-14,2006
중랑구,11260,202602,신내,묵동,39.84,6,2000,90,신규,2026-02-14,1996
중랑구,11260,202602,신내 데시앙포레,신내동,39.93,7,7733,1,갱신,2026-02-19,2013
중랑구,11260,202602,봄작시티24,상봉동,16.93,10,3000,85,신규,2026-02-12,2023
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,9,15446,0,갱신,2026-02-15,2013
중랑구,11260,202602,한양수자인사가정파크,면목동,59.9816,1,15462,24,갱신,2026-02-19,2019
중랑구,11260,202602,LH서울양원1단지,망우동,44.55,7,12188,14,갱신,2026-02-19,2022
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,9,13379,3,갱신,2026-02-13,2013
중랑구,11260,202602,LH서울양원1단지,망우동,14.96,11,2889,10,갱신,2026-02-19,2022
중랑구,11260,202602,망우역신원아침도시,신내동,48.798,3,36200,0,갱신,2026-02-13,2023
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,7,29001,0,갱신,2026-02-14,2013
중랑구,11260,202602,신내 데시앙포레,신내동,49.69,15,4859,34,갱신,2026-02-14,2013
중랑구,11260,202602,신내두산아파트,묵동,126.28,3,30000,132,갱신,2026-02-16,1995
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,14,15446,0,갱신,2026-02-13,2013
중랑구,11260,202602,대원칸타빌,면목동,79.5359,6,49000,0,신규,2026-02-07,2003
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,9,16990,0,갱신,2026-02-14,2013
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,14,26365,0,갱신,2026-02-13,2013
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,5,26365,0,갱신,2026-02-13,2013
중랑구,11260,202602,LH서울양원1단지,망우동,14.96,6,3489,7,갱신,2026-02-14,2022
중랑구,11260,202602,두산2,면목동,134.2,14,65000,0,갱신,2026-02-13,1995
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,16,26365,0,갱신,2026-02-13,2013
중랑구,11260,202602,용마금호타운,면목동,84.9,2,45000,0,신규,2026-02-10,1992
중랑구,11260,202602,해븐타워,망우동,25.64,6,16000,4,갱신,2026-02-13,2020
중랑구,11260,202602,신내 데시앙포레,신내동,49.69,10,9486,8,갱신,2026-02-13,2013
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,11,26365,0,갱신,2026-02-13,2013
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,2,39620,0,갱신,2026-02-13,2013
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,12,26365,0,갱신,2026-02-13,2013
중랑구,11260,202602,"엘지,쌍용아파트",상봉동,68.12,14,42000,0,갱신,2026-02-13,1996
중랑구,11260,202602,화성.두산아파트,신내동,84.99,3,40000,20,갱신,2026-02-12,1995
중랑구,11260,202602,신내 데시앙포레,신내동,59.87,10,15446,0,갱신,2026-02-13,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.56,1,15446,0,갱신,2026-02-13,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,8,15446,0,갱신,2026-02-13,2013
중랑구,11260,202602,현대,면목동,74.79,2,45000,0,신규,2026-02-08,1994
중랑구,11260,202602,신내 데시앙포레,신내동,49.69,3,11428,21,갱신,2026-02-13,2013
중랑구,11260,202602,면목한신,면목동,66.56,14,5000,110,신규,2026-02-07,1987
중랑구,11260,202602,성원,신내동,84.32,7,39000,0,갱신,2026-02-06,1994
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,10,26365,0,갱신,2026-02-13,2013
중랑구,11260,202602,동성네스트빌,면목동,83.29,3,34500,0,신규,2026-02-11,2008
중랑구,11260,202602,신내6대주,신내동,49.77,9,27000,0,갱신,2026-02-13,1996
중랑구,11260,202602,프레미어스엠코,상봉동,58.64,19,25000,100,신규,2026-02-12,2013
중랑구,11260,202602,신내6대주,신내동,49.77,9,27010,0,갱신,2026-02-13,1996
중랑구,11260,202602,신내 데시앙포레,신내동,49.69,12,8339,14,갱신,2026-02-13,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,5,18535,0,갱신,2026-02-13,2013
중랑구,11260,202602,신내우디안1단지,신내동,84.65,12,47250,0,갱신,2026-02-07,2014
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,17,26365,0,갱신,2026-02-13,2013
중랑구,11260,202602,신내 데시앙포레,신내동,49.69,8,4859,34,갱신,2026-02-13,2013
중랑구,11260,202602,신내대림아파트,묵동,126.28,12,59850,0,갱신,2026-02-12,1995
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,12,15446,0,갱신,2026-02-13,2013
중랑구,11260,202602,한신아파트상가동유치원동(103~109),중화동,59.76,19,42000,0,갱신,2026-02-13,1997
중랑구,11260,202602,신내 데시앙포레,신내동,49.64,8,10380,3,갱신,2026-02-13,2013
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,9,26365,0,갱신,2026-02-13,2013
중랑구,11260,202602,신내 데시앙포레,신내동,84.68,5,23307,0,갱신,2026-02-12,2013
중랑구,11260,202602,상봉타워,상봉동,15.525,6,17000,0,신규,2026-02-11,2019
중랑구,11260,202602,신내 데시앙포레,신내동,84.68,8,23307,0,갱신,2026-02-12,2013
중랑구,11260,202602,경남,망우동,81.91,2,32000,0,신규,2026-02-07,1989
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,15,26365,0,갱신,2026-02-12,2013
중랑구,11260,202602,와이센트럴시티상봉,상봉동,30.01,18,11800,66,신규,2026-02-12,2025
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,8,16218,0,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,49.51,2,10656,1,갱신,2026-02-12,2013
중랑구,11260,202602,동성아파트,신내동,59.4,16,34000,0,신규,2026-02-12,1997
중랑구,11260,202602,신내 데시앙포레,신내동,59.49,19,16218,0,갱신,2026-02-12,2013
중랑구,11260,202602,한양수자인사가정파크,면목동,84.9979,16,63000,0,갱신,2026-02-12,2019
중랑구,11260,202602,월등스카이뷰,묵동,102.658,8,42000,0,갱신,2026-02-12,2004
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,12,15446,0,갱신,2026-02-12,2013
중랑구,11260,202602,LH서울양원1단지,망우동,44.55,23,13242,16,갱신,2026-02-12,2022
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,6,26365,0,갱신,2026-02-12,2013
중랑구,11260,202602,LH서울양원1단지,망우동,44.55,4,8842,36,갱신,2026-02-12,2022
중랑구,11260,202602,동성아파트,신내동,59.4,16,34000,0,신규,2026-02-12,1997
중랑구,11260,202602,신내6대주,신내동,49.77,6,28350,0,갱신,2026-02-12,1996
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,6,15446,0,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,49.69,13,10380,3,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,49.69,10,9306,9,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,7,15446,0,갱신,2026-02-12,2013
중랑구,11260,202602,우디안3단지,신내동,29.84,3,5236,21,갱신,2026-02-12,2017
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,4,15446,0,갱신,2026-02-12,2013
중랑구,11260,202602,와이센트럴시티상봉,상봉동,36.61,12,16200,60,신규,2026-02-12,2025
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,5,16218,0,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,6,26365,0,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,8,26365,0,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,7,15446,0,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,39.93,9,7520,2,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.88,3,15446,0,갱신,2026-02-12,2013
중랑구,11260,202602,한양수자인사가정파크,면목동,59.9816,4,15462,24,갱신,2026-02-12,2019
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,4,15446,0,갱신,2026-02-12,2013
중랑구,11260,202602,데시앙,신내동,59.99,15,8298,15,갱신,2026-02-12,2010
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,10,26365,0,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,11,15446,0,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.49,13,15446,0,갱신,2026-02-12,2013
중랑구,11260,202602,LH서울양원1단지,망우동,44.55,12,13342,15,갱신,2026-02-11,2022
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,15,16218,0,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,15,26365,0,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.92,18,35000,5,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,5,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.88,8,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.88,5,15446,0,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,39.93,4,7128,9,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.49,20,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,상봉타워,상봉동,15.525,16,17000,0,갱신,2026-02-09,2019
중랑구,11260,202602,상봉타워,상봉동,18.546,11,2000,83,신규,2026-02-11,2019
중랑구,11260,202602,상봉어반뷰,상봉동,13.26,18,8500,8,갱신,2026-02-12,2018
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,12,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,84.68,9,18416,5,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,3,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,49.69,4,10656,1,갱신,2026-02-11,2013
중랑구,11260,202602,LH서울양원1단지,망우동,44.55,5,13242,16,갱신,2026-02-12,2022
중랑구,11260,202602,"엘지,쌍용아파트",상봉동,84.67,12,43000,0,신규,2026-02-09,1996
중랑구,11260,202602,신내 데시앙포레,신내동,49.69,7,4859,34,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,8,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.64,3,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.46,2,9667,17,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,39.93,9,8816,13,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,5,16218,0,갱신,2026-02-11,2013
중랑구,11260,202602,LH서울양원1단지,망우동,14.96,17,3389,8,갱신,2026-02-12,2022
중랑구,11260,202602,LH서울양원1단지,망우동,14.96,9,3489,7,갱신,2026-02-12,2022
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,14,26365,0,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,49.77,4,8172,15,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.88,7,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,4,6760,34,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,5,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.88,6,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,10,26365,0,갱신,2026-02-12,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.88,9,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,동부아파트,상봉동,84.99,10,48000,0,신규,2026-02-11,1999
중랑구,11260,202602,신내 데시앙포레,신내동,39.93,16,5808,12,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,4,26365,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,39.93,13,3564,29,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,49.69,11,10380,3,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,49.69,1,10656,1,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,17,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,39.93,8,3240,26,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,3,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,6,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,10,16218,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.49,12,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,84.94,12,53000,0,신규,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,84.68,5,23307,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,9,26365,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,49.77,11,9843,6,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,18,26365,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,15,26365,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,114.54,16,27683,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,49.64,9,4859,34,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,49.69,10,4859,34,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,49.69,9,10380,3,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.49,12,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.56,2,15446,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,59.6,11,16990,0,갱신,2026-02-11,2013
중랑구,11260,202602,신내 데시앙포레,신내동,49.69,12,4859,34,갱신,2026-02-11,2013
