C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
소득구간별,혼인2년차,10.4,102,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Second year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인2년차,10.3,102,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Second year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인3년차,10.2,103,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Third year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인3년차,9.1,103,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Third year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인3년차,10,103,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Third year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인4년차,10.6,104,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Fourth year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인4년차,9.8,104,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Fourth year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인4년차,9.6,104,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Fourth year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인5년차,9.9,105,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Fifth year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인5년차,10.2,105,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Fifth year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인5년차,8.8,105,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Fifth year,101,By income level of wage,신혼부부 특성별
소득구간별,서울특별시,7.5,211,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Seoul,101,By income level of wage,신혼부부 특성별
소득구간별,서울특별시,8.2,211,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Seoul,101,By income level of wage,신혼부부 특성별
소득구간별,서울특별시,7.7,211,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Seoul,101,By income level of wage,신혼부부 특성별
소득구간별,부산광역시,11.1,221,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Busan,101,By income level of wage,신혼부부 특성별
소득구간별,부산광역시,10.3,221,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Busan,101,By income level of wage,신혼부부 특성별
소득구간별,부산광역시,10,221,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Busan,101,By income level of wage,신혼부부 특성별
소득구간별,대구광역시,11.3,222,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Daegu,101,By income level of wage,신혼부부 특성별
소득구간별,대구광역시,10.2,222,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Daegu,101,By income level of wage,신혼부부 특성별
소득구간별,대구광역시,9.4,222,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Daegu,101,By income level of wage,신혼부부 특성별
소득구간별,인천광역시,10.5,223,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Incheon,101,By income level of wage,신혼부부 특성별
소득구간별,인천광역시,10.7,223,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Incheon,101,By income level of wage,신혼부부 특성별
소득구간별,인천광역시,8.7,223,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Incheon,101,By income level of wage,신혼부부 특성별
소득구간별,광주광역시,8.9,224,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Gwangju,101,By income level of wage,신혼부부 특성별
소득구간별,광주광역시,8.4,224,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Gwangju,101,By income level of wage,신혼부부 특성별
소득구간별,광주광역시,10.5,224,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Gwangju,101,By income level of wage,신혼부부 특성별
소득구간별,대전광역시,10.5,225,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Daejeon,101,By income level of wage,신혼부부 특성별
소득구간별,대전광역시,8.3,225,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Daejeon,101,By income level of wage,신혼부부 특성별
소득구간별,대전광역시,8.3,225,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Daejeon,101,By income level of wage,신혼부부 특성별
소득구간별,울산광역시,7.4,226,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Ulsan,101,By income level of wage,신혼부부 특성별
소득구간별,울산광역시,7,226,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Ulsan,101,By income level of wage,신혼부부 특성별
소득구간별,울산광역시,7,226,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Ulsan,101,By income level of wage,신혼부부 특성별
소득구간별,세종특별자치시,5.6,229,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Sejong,101,By income level of wage,신혼부부 특성별
소득구간별,세종특별자치시,5.8,229,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Sejong,101,By income level of wage,신혼부부 특성별
소득구간별,세종특별자치시,4.3,229,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Sejong,101,By income level of wage,신혼부부 특성별
소득구간별,경기도,8.5,231,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Gyeonggi-do,101,By income level of wage,신혼부부 특성별
소득구간별,경기도,8.1,231,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Gyeonggi-do,101,By income level of wage,신혼부부 특성별
소득구간별,경기도,8.2,231,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Gyeonggi-do,101,By income level of wage,신혼부부 특성별
소득구간별,강원특별자치도,11.9,232,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Gangwon State,101,By income level of wage,신혼부부 특성별
소득구간별,강원특별자치도,11.2,232,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Gangwon State,101,By income level of wage,신혼부부 특성별
소득구간별,강원특별자치도,10.5,232,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Gangwon State,101,By income level of wage,신혼부부 특성별
소득구간별,충청북도,10.3,233,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Chungcheongbuk-do,101,By income level of wage,신혼부부 특성별
소득구간별,충청북도,9.8,233,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Chungcheongbuk-do,101,By income level of wage,신혼부부 특성별
소득구간별,충청북도,10.2,233,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Chungcheongbuk-do,101,By income level of wage,신혼부부 특성별
소득구간별,충청남도,10.5,234,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Chungcheongnam-do,101,By income level of wage,신혼부부 특성별
소득구간별,충청남도,10.5,234,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Chungcheongnam-do,101,By income level of wage,신혼부부 특성별
소득구간별,충청남도,10.2,234,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Chungcheongnam-do,101,By income level of wage,신혼부부 특성별
소득구간별,전북특별자치도,16,235,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Jeonbuk State,101,By income level of wage,신혼부부 특성별
소득구간별,전북특별자치도,13.9,235,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Jeonbuk State,101,By income level of wage,신혼부부 특성별
소득구간별,전북특별자치도,11.4,235,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Jeonbuk State,101,By income level of wage,신혼부부 특성별
소득구간별,전라남도,15.1,236,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Jeollanam-do,101,By income level of wage,신혼부부 특성별
소득구간별,전라남도,13.9,236,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Jeollanam-do,101,By income level of wage,신혼부부 특성별
소득구간별,전라남도,11.9,236,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Jeollanam-do,101,By income level of wage,신혼부부 특성별
소득구간별,경상북도,13.5,237,1,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,Less then 10 million won,1000만원미만,% 만원,Number of newlyweds,Gyeongsangbuk-do,101,By income level of wage,신혼부부 특성별
