구,구코드,년월,아파트명,법정동,전용면적_m2,층,보증금_만원,월세_만원,계약유형,계약일,건축년도
강남구,11680,202103,대우아이빌멤버스(891-26),대치동,25.513,11,1000,75,,2021-03-03,2003
강남구,11680,202103,세영팔레스타운,대치동,84.85,7,79800,0,,2021-03-11,2002
강남구,11680,202103,한양1차(영동한양),압구정동,49.98,5,42000,0,,2021-03-08,1977
강남구,11680,202103,래미안블레스티지,개포동,84.94,14,87150,0,,2021-03-13,2019
강남구,11680,202103,압구정Ainvill,신사동,84.36,1,60000,0,,2021-03-15,2007
강남구,11680,202103,현대휴먼터치빌,역삼동,25.92,6,20000,0,,2021-03-12,1999
강남구,11680,202103,래미안그레이튼(진달래2차),역삼동,84.87,2,130000,0,신규,2021-03-13,2010
강남구,11680,202103,이스턴오피스텔,역삼동,15.25,13,16800,0,,2021-03-12,2014
강남구,11680,202103,"현대1차(12,13,21,22,31,32,33동)",압구정동,196.21,1,150000,340,,2021-03-13,1976
강남구,11680,202103,은마,대치동,76.79,3,45675,0,,2021-03-03,1979
강남구,11680,202103,역삼푸르지오,역삼동,84.9097,6,10000,370,신규,2021-03-03,2006
강남구,11680,202103,역삼우정에쉐르2,역삼동,49.38,10,40000,0,,2021-03-13,2004
강남구,11680,202103,래미안 개포 루체하임,일원동,71.68,24,128000,0,,2021-03-13,2018
강남구,11680,202103,래미안블레스티지,개포동,59.967,7,70000,50,,2021-03-15,2019
강남구,11680,202103,래미안블레스티지,개포동,59.967,14,78750,0,,2021-03-12,2019
강남구,11680,202103,은마,대치동,76.79,11,10000,97,,2021-03-15,1979
강남구,11680,202103,신동아,수서동,33.18,4,33000,0,,2021-03-13,1992
강남구,11680,202103,개포주공5단지,개포동,61.19,1,31500,0,,2021-03-13,1983
강남구,11680,202103,아이파크,삼성동,145.046,21,160000,95,,2021-03-14,2004
강남구,11680,202103,풍림(1차),삼성동,113.0,18,81000,0,,2021-03-13,1998
강남구,11680,202103,삼성동신도브래뉴,삼성동,124.038,6,82950,0,,2021-03-03,2010
강남구,11680,202103,지고하임(101동),논현동,80.4,2,65000,0,,2021-03-12,2003
강남구,11680,202103,성원대치2단지아파트,개포동,33.18,6,24675,0,갱신,2021-03-13,1992
강남구,11680,202103,수서,일원동,59.96,9,58000,0,,2021-03-13,1992
강남구,11680,202103,개포주공7단지,개포동,60.76,6,40950,0,,2021-03-13,1983
강남구,11680,202103,도곡우성아파트,도곡동,84.83,3,56500,0,,2021-03-09,1986
강남구,11680,202103,가람,일원동,84.95,5,71000,0,,2021-03-12,1993
강남구,11680,202103,래미안대치팰리스,대치동,94.49,5,130000,300,,2021-03-05,2015
강남구,11680,202103,현대비젼21,도곡동,34.995,20,5000,70,,2021-03-10,1999
강남구,11680,202103,래미안강남힐즈,자곡동,91.96,5,60000,140,,2021-03-06,2014
강남구,11680,202103,대치SKVIEW,대치동,84.3865,11,126000,0,,2021-03-12,2017
강남구,11680,202103,마일스디오빌,논현동,36.29,3,1000,125,,2021-03-06,2004
강남구,11680,202103,개포주공7단지,개포동,83.7,1,60000,0,,2021-03-12,1983
강남구,11680,202103,두산위브2단지,논현동,84.721,12,100000,0,,2021-03-12,2004
강남구,11680,202103,동현아파트1~6,논현동,84.92,9,50000,100,,2021-03-12,1985
강남구,11680,202103,로데오현대,신사동,55.08,5,25000,50,,2021-03-11,1998
강남구,11680,202103,강남에버시움,자곡동,36.05,1,5244,11,,2021-03-12,2013
강남구,11680,202103,레미안삼성1차(101동),삼성동,101.34,12,125000,0,,2021-03-12,2005
강남구,11680,202103,SK허브프리모,도곡동,67.57,11,70000,0,,2021-03-12,2006
강남구,11680,202103,선릉역대우아이빌(890-49),대치동,28.34,15,1000,90,,2021-03-10,2004
강남구,11680,202103,개포주공6단지,개포동,53.06,13,15000,110,,2021-03-10,1983
강남구,11680,202103,청담동삼성1차(101동),청담동,84.57,14,65000,145,,2021-03-06,1997
강남구,11680,202103,한라비발디,도곡동,84.9569,20,135000,0,,2021-03-08,2016
강남구,11680,202103,까치마을,수서동,49.5,10,20000,100,,2021-03-05,1993
강남구,11680,202103,개포우성3차,개포동,104.43,5,46000,0,,2021-03-11,1984
강남구,11680,202103,개나리래미안,역삼동,59.95,13,78750,0,,2021-03-11,2006
강남구,11680,202103,청담신원아침도시마인,청담동,24.7067,7,30000,0,,2021-03-08,2013
강남구,11680,202103,래미안블레스티지,개포동,126.971,32,225000,0,,2021-03-11,2019
강남구,11680,202103,수서,일원동,39.98,14,3500,90,,2021-03-11,1992
강남구,11680,202103,현대2,개포동,131.83,5,110000,0,,2021-03-04,1986
강남구,11680,202103,우정에쉐르2,삼성동,59.64,13,2000,194,,2021-03-11,2004
강남구,11680,202103,삼성동에스케이뷰,삼성동,136.82,8,103950,0,,2021-03-05,2005
강남구,11680,202103,대우디오빌플러스,역삼동,43.99,11,32000,0,,2021-03-04,2004
강남구,11680,202103,현대8차(성수현대:91~95동),압구정동,107.64,8,100000,0,,2021-03-11,1980
강남구,11680,202103,한양2,압구정동,175.92,12,50000,0,,2021-03-10,1978
강남구,11680,202103,한양1차(영동한양),압구정동,63.87,11,45500,0,,2021-03-11,1977
강남구,11680,202103,"현대10차(201,202동)",압구정동,108.15,4,90000,0,,2021-03-11,1982
강남구,11680,202103,미성2차,압구정동,118.63,2,100000,0,,2021-03-10,1987
강남구,11680,202103,한양수자인어반게이트,논현동,16.2,7,20500,0,,2021-03-04,2013
강남구,11680,202103,삼익대청아파트,개포동,51.12,1,36700,0,,2021-03-10,1992
강남구,11680,202103,마일스디오빌,논현동,36.29,3,5000,90,,2021-03-11,2004
강남구,11680,202103,역삼자이,역삼동,114.019,10,141750,0,,2021-03-10,2016
강남구,11680,202103,경남아너스빌,역삼동,84.688,17,95000,0,,2021-03-10,2002
강남구,11680,202103,신현대11차,압구정동,115.23,10,10000,335,,2021-03-10,1983
강남구,11680,202103,경남아너스빌,역삼동,81.013,6,5000,270,,2021-03-05,2002
강남구,11680,202103,강남신동아파밀리에2단지,세곡동,84.98,7,49000,80,,2021-03-06,2011
강남구,11680,202103,래미안도곡카운티,도곡동,59.98,9,78750,0,,2021-03-06,2016
강남구,11680,202103,래미안강남힐즈,자곡동,101.94,5,78500,0,,2021-03-08,2014
강남구,11680,202103,래미안블레스티지,개포동,84.943,19,79800,0,,2021-03-05,2019
강남구,11680,202103,성원대치2단지아파트,개포동,33.18,3,30000,0,,2021-03-06,1992
강남구,11680,202103,개포주공5단지,개포동,74.25,1,73000,0,,2021-03-03,1983
강남구,11680,202103,개포주공6단지,개포동,73.02,11,70000,0,,2021-03-06,1983
강남구,11680,202103,삼성동힐스테이트 1단지,삼성동,84.236,14,96600,0,,2021-03-10,2008
강남구,11680,202103,성원대치2단지아파트,개포동,33.18,3,30000,0,,2021-03-10,1992
강남구,11680,202103,한양수자인어반게이트,논현동,16.2,2,20000,0,,2021-03-09,2013
강남구,11680,202103,강남상가,신사동,130.61,7,28000,40,,2021-03-09,1974
강남구,11680,202103,신동아,수서동,33.18,7,28000,0,,2021-03-10,1992
강남구,11680,202103,삼성청담아파트,청담동,59.99,2,50000,140,,2021-03-10,1999
강남구,11680,202103,청구아파트,삼성동,84.99,2,68000,0,,2021-03-10,1992
강남구,11680,202103,개포한신,일원동,107.6,3,36750,0,,2021-03-06,1984
강남구,11680,202103,한양1차(영동한양),압구정동,49.98,12,39900,0,,2021-03-04,1977
강남구,11680,202103,프리빌리지,역삼동,49.98,2,57750,0,,2021-03-09,2017
강남구,11680,202103,샘터마을,일원동,134.438,2,63000,95,,2021-03-09,1994
강남구,11680,202103,래미안블레스티지,개포동,84.943,2,80000,0,,2021-03-08,2019
강남구,11680,202103,개포우성1,대치동,189.98,14,168000,0,,2021-03-06,1983
강남구,11680,202103,경남아너스빌,역삼동,84.688,15,94000,0,,2021-03-06,2002
강남구,11680,202103,은마,대치동,84.43,8,42000,0,,2021-03-06,1979
강남구,11680,202103,"현대5차(71,72동)",압구정동,82.23,2,68000,0,,2021-03-08,1977
강남구,11680,202103,신동아,수서동,49.96,9,35700,0,,2021-03-03,1992
강남구,11680,202103,동현아파트1~6,논현동,84.92,3,85000,0,,2021-03-09,1985
강남구,11680,202103,래미안 개포 루체하임,일원동,84.99,3,92400,0,,2021-03-08,2018
강남구,11680,202103,대치현대,대치동,85.0,13,70000,49,,2021-03-06,1999
강남구,11680,202103,신동아,수서동,33.18,12,10000,43,,2021-03-09,1992
강남구,11680,202103,개포주공5단지,개포동,61.19,1,36750,0,,2021-03-09,1983
강남구,11680,202103,신동아,수서동,39.53,6,5000,74,,2021-03-04,1992
강남구,11680,202103,신동아,수서동,49.96,9,2000,105,,2021-03-03,1992
강남구,11680,202103,도곡렉슬,도곡동,84.9984,4,130000,80,,2021-03-09,2006
강남구,11680,202103,강남엘에이치1단지,세곡동,84.84,3,53550,0,,2021-03-02,2013
강남구,11680,202103,래미안블레스티지,개포동,99.919,20,140000,0,,2021-03-09,2019
강남구,11680,202103,신동아(22),논현동,114.34,5,73500,0,,2021-03-05,1997
강남구,11680,202103,포스코트,도곡동,209.03,9,160000,80,,2021-03-03,2002
강남구,11680,202103,푸른마을아파트101동~111동,일원동,84.93,6,70300,0,,2021-03-08,1994
강남구,11680,202103,래미안대치팰리스,대치동,84.97,21,195000,0,,2021-03-06,2015
강남구,11680,202103,신현대9차,압구정동,152.39,8,105000,0,,2021-03-09,1982
강남구,11680,202103,은마,대치동,76.79,2,43000,4,,2021-03-05,1979
강남구,11680,202103,SM드림빌,삼성동,52.79,2,35000,20,,2021-03-06,2003
강남구,11680,202103,삼익,수서동,60.0,14,42000,0,,2021-03-06,1992
강남구,11680,202103,래미안 개포 루체하임,일원동,121.71,16,50500,170,,2021-03-05,2018
강남구,11680,202103,삼성웰피아,삼성동,92.11,5,70000,30,,2021-03-08,2005
강남구,11680,202103,우성4,도곡동,152.74,4,99750,0,,2021-03-08,1985
강남구,11680,202103,아카데미스위트1,도곡동,122.07,18,146000,0,,2021-03-05,2004
강남구,11680,202103,우성8,개포동,79.61,5,68250,0,,2021-03-05,1987
강남구,11680,202103,성원대치2단지아파트,개포동,39.53,15,27300,0,,2021-03-08,1992
강남구,11680,202103,은마,대치동,84.43,11,45000,120,,2021-03-03,1979
강남구,11680,202103,청담대림이-편한세상,청담동,98.47,2,90000,0,,2021-03-08,2002
강남구,11680,202103,은마,대치동,76.79,10,48300,0,,2021-03-08,1979
강남구,11680,202103,강남신동아파밀리에2단지,세곡동,84.98,7,49000,80,,2021-03-06,2011
강남구,11680,202103,금호어울림,삼성동,84.81,5,90000,0,,2021-03-02,2003
강남구,11680,202103,성원대치2단지아파트,개포동,39.53,14,30400,0,,2021-03-08,1992
강남구,11680,202103,강남엘에이치1단지,세곡동,74.74,10,70000,0,,2021-03-06,2013
강남구,11680,202103,대치삼성,대치동,84.58,1,70000,65,,2021-03-06,2000
강남구,11680,202103,래미안블레스티지,개포동,59.967,19,63000,0,,2021-03-06,2019
강남구,11680,202103,성원대치2단지아파트,개포동,33.18,9,31000,0,,2021-03-05,1992
강남구,11680,202103,논현아트빌,논현동,112.28,2,70000,0,,2021-03-05,2003
강남구,11680,202103,성원대치2단지아파트,개포동,33.18,7,30000,0,,2021-03-06,1992
강남구,11680,202103,삼성,도곡동,84.81,4,45000,80,,2021-03-06,1994
강남구,11680,202103,강남 더샵 포레스트,수서동,146.6888,8,168000,0,,2021-03-08,2016
강남구,11680,202103,"현대14차(203,204,205,206동)",압구정동,84.98,10,70000,0,,2021-03-06,1987
강남구,11680,202103,푸른마을아파트101동~111동,일원동,59.76,12,70000,0,,2021-03-06,1994
강남구,11680,202103,신동아,수서동,39.53,4,28350,0,,2021-03-06,1992
강남구,11680,202103,신동아,수서동,49.96,12,29400,0,,2021-03-06,1992
강남구,11680,202103,삼익,수서동,60.0,12,42000,0,,2021-03-06,1992
강남구,11680,202103,신동아(22),논현동,84.52,13,3000,230,,2021-03-01,1997
강남구,11680,202103,진흥아파트,청담동,145.69,9,100000,0,,2021-03-06,1984
강남구,11680,202103,래미안도곡카운티,도곡동,71.85,15,120000,0,,2021-03-06,2016
강남구,11680,202103,삼성동힐스테이트 1단지,삼성동,114.463,4,142000,0,,2021-03-07,2008
강남구,11680,202103,대치효성,대치동,84.91,12,78700,0,,2021-03-05,1999
강남구,11680,202103,까치마을,수서동,49.5,5,42000,0,,2021-03-03,1993
강남구,11680,202103,역삼푸르지오,역삼동,84.9097,4,98000,0,,2021-03-03,2006
강남구,11680,202103,중명하니빌,도곡동,28.58,2,7000,45,,2021-03-04,1997
강남구,11680,202103,(828-21),역삼동,81.33,5,55000,50,,2021-03-05,2005
강남구,11680,202103,경남아너스빌,역삼동,81.013,10,95000,0,,2021-03-04,2002
강남구,11680,202103,삼성,일원동,61.35,3,38000,0,,2021-03-05,1986
강남구,11680,202103,래미안블레스티지,개포동,59.888,3,63000,0,,2021-03-05,2019
강남구,11680,202103,청담스위트,청담동,12.449,6,10000,48,,2021-03-05,2015
강남구,11680,202103,개포우성3차,개포동,104.43,14,90000,0,,2021-03-05,1984
강남구,11680,202103,까치마을,수서동,34.44,4,34000,0,,2021-03-02,1993
강남구,11680,202103,까치마을,수서동,34.44,8,30000,0,,2021-03-05,1993
강남구,11680,202103,한스빌(836),역삼동,39.89,11,22500,0,,2021-03-04,1996
강남구,11680,202103,역삼우정에쉐르2,역삼동,49.38,2,50000,0,,2021-03-05,2004
강남구,11680,202103,한양수자인어반게이트,논현동,16.2,7,22500,0,,2021-03-04,2013
강남구,11680,202103,"현대1차(12,13,21,22,31,32,33동)",압구정동,131.48,7,73500,0,,2021-03-05,1976
강남구,11680,202103,은마,대치동,84.43,7,56700,0,,2021-03-05,1979
강남구,11680,202103,대명벨리온,역삼동,17.684,2,24300,0,,2021-03-05,2012
강남구,11680,202103,경남논현,논현동,84.89,2,44100,37,,2021-03-04,1996
강남구,11680,202103,아카데미스위트1,도곡동,128.74,38,120000,150,,2021-03-05,2004
강남구,11680,202103,청담스위트,청담동,13.425,9,1000,80,,2021-03-04,2015
강남구,11680,202103,디에이치포레센트,일원동,84.94,6,155000,0,,2021-03-05,2021
강남구,11680,202103,청담현대3차아파트,청담동,109.53,13,56000,75,,2021-03-05,1999
강남구,11680,202103,도곡렉슬,도곡동,84.9984,4,180000,0,,2021-03-04,2006
강남구,11680,202103,개포주공7단지,개포동,53.46,7,32550,0,,2021-03-02,1983
강남구,11680,202103,푸른마을아파트101동~111동,일원동,59.76,2,47250,0,,2021-03-04,1994
강남구,11680,202103,"현대6차(78~81,83,84,86,87동)",압구정동,144.2,5,103000,0,,2021-03-03,1978
강남구,11680,202103,래미안블레스티지,개포동,59.897,17,10000,330,,2021-03-04,2019
강남구,11680,202103,래미안삼성1차(105-0),삼성동,122.85,6,30000,200,신규,2021-03-04,2005
강남구,11680,202103,강남에버시움,자곡동,36.08,13,5244,27,,2021-03-02,2013
강남구,11680,202103,한양수자인어반게이트,논현동,16.2,7,22500,0,,2021-03-04,2013
강남구,11680,202103,성원대치2단지아파트,개포동,39.53,6,45000,0,,2021-03-03,1992
강남구,11680,202103,선릉역대우아이빌(890-49),대치동,43.75,15,30000,0,,2021-03-04,2004
강남구,11680,202103,삼성청담공원아파트,청담동,107.22,15,81900,0,,2021-03-04,1999
강남구,11680,202103,개포주공5단지,개포동,53.98,3,30000,80,,2021-03-03,1983
강남구,11680,202103,현대비젼21,도곡동,35.48,22,1000,100,,2021-03-03,1999
강남구,11680,202103,은마,대치동,76.79,8,90000,0,,2021-03-01,1979
강남구,11680,202103,역삼카이스아파트,역삼동,100.8,5,80000,0,,2021-03-03,2002
강남구,11680,202103,개포래미안포레스트,개포동,59.92,2,10760,92,,2021-03-03,2020
강남구,11680,202103,은마,대치동,76.79,6,42000,0,,2021-03-03,1979
강남구,11680,202103,한솔마을,일원동,84.73,3,60900,0,,2021-03-03,1994
강남구,11680,202103,현대아파트1동~3동,도곡동,84.96,5,55000,0,,2021-03-03,1994
강남구,11680,202103,우성사원5,도곡동,70.89,2,47000,5,,2021-03-03,1986
강남구,11680,202103,타워팰리스1,도곡동,84.15,26,143000,0,,2021-03-02,2002
강남구,11680,202103,동현아파트1~6,논현동,84.92,10,76000,0,,2021-03-02,1985
강남구,11680,202103,청담대림이-편한세상,청담동,134.24,1,93450,0,,2021-03-01,2002
강남구,11680,202103,한신(개포),도곡동,52.73,7,37800,0,,2021-03-02,1985
강남구,11680,202103,신동아,수서동,49.96,14,10000,100,,2021-03-01,1992
강남구,11680,202103,신동아,수서동,39.51,15,29400,0,,2021-03-01,1992
강남구,11680,202103,신동아,수서동,39.53,2,40000,0,,2021-03-01,1992
강남구,11680,202103,삼익,수서동,60.0,4,52000,0,,2021-03-02,1992
강남구,11680,202103,아카데미스위트1,도곡동,122.07,36,120000,0,,2021-03-02,2004
강남구,11680,202103,강남데시앙포레,수서동,59.97,2,56000,0,,2021-03-02,2014
강남구,11680,202103,래미안블레스티지,개포동,59.888,3,9346,90,,2021-03-02,2019
강남구,11680,202103,한양7,압구정동,137.55,3,94500,0,,2021-03-01,1981
강남구,11680,202103,개포우성1,대치동,158.54,15,170000,0,,2021-03-02,1983
강남구,11680,202103,삼성동힐스테이트 1단지,삼성동,84.236,6,118000,0,,2021-03-01,2008
송파구,11710,202103,헬리오시티,가락동,84.95,8,110000,0,,2021-03-23,2018
송파구,11710,202103,주공아파트 5단지,잠실동,82.61,10,42000,0,,2021-03-08,1978
송파구,11710,202103,트리지움,잠실동,59.88,9,69300,0,,2021-03-06,2007
송파구,11710,202103,트리지움,잠실동,59.88,10,85050,0,,2021-03-29,2007
송파구,11710,202103,거여2단지효성아파트,거여동,101.95,15,55000,0,,2021-03-04,1997
송파구,11710,202103,장미1,신천동,99.0,8,55000,6,,2021-03-22,1979
송파구,11710,202103,트리지움,잠실동,84.83,7,85000,130,,2021-03-31,2007
송파구,11710,202103,리센츠,잠실동,27.68,23,20000,100,,2021-03-27,2008
송파구,11710,202103,한신잠실코아,신천동,31.5,15,15000,30,,2021-03-20,1988
송파구,11710,202103,현대1차,거여동,84.64,9,70000,0,,2021-03-04,1992
송파구,11710,202103,파크리오,신천동,35.24,2,20000,110,,2021-03-19,2008
송파구,11710,202103,헬리오시티,가락동,59.96,8,5000,280,,2021-03-06,2018
송파구,11710,202103,올림픽훼밀리타운,문정동,136.325,12,40000,210,,2021-03-19,1988
송파구,11710,202103,상아2차아파트,오금동,84.98,11,60000,0,,2021-03-03,1988
